textid	text	target
215	Nú Abdoulaye Bio Tchané ɔ́ " kplé gannyǐ gannyǐ nɛ́ ná ná weziza ée ná dalɔ gbetakɛnsɔtɔ́ lɛ́ɛ bɔ ye ná síxú tuun alɔ è ye ná dó ɖù azɔnkwín nɛ́ ná é . "	ADP PROPN PROPN PROPN DET PUNCT NOUN ADV ADV ADJ VERB VERB NUM PRON VERB VERB NOUN DET CCONJ PRON VERB VERB VERB NOUN PRON PRON VERB VERB VERB NOUN ADJ VERB PART PUNCT PUNCT
216	Tògán kplá gǎn - hɔn - yì - tɔ́ ée nɔ kpénúkún dó tò gudo xó lɛ́ɛ wú é kpódó ée nɔ kpénúkún dó akwɛ zínkán tò tɔn wú é kpán .	NOUN VERB NOUN PUNCT VERB PUNCT VERB PUNCT ADJ PRON VERB VERB ADP NOUN ADV NOUN DET ADP PART CCONJ PRON VERB VERB ADP NOUN NOUN NOUN ADJ ADP PART CCONJ PUNCT
217	Xó è kunkpla ali dogbo wú lɛ́ɛ wɛ è cyan xá Awɔnlin mɛ lɛ́ɛ ɖò kplé nɛ́ dòmɛ .	NOUN PRON NOUN NOUN ADV ADP DET VERB PRON VERB ADV PROPN PRON DET ADP NOUN ADJ NOUN PUNCT
218	Ée è sú yě ɖò avùvɔsùn xwè 2019ɔ́ mɛ̀ ɔ́ " tò dógbó Awɔnlin tɔn lɛ́ɛ wá nyí hùnhùn ɖó wǒsùn xwè 2020ɔ́ tɔn mɛ̀ " sùnzán 16 gudo è è sú nǔ bǐ é .	PRON PRON VERB PRON ADP NOUN NOUN NUM ADP DET PUNCT NOUN VERB NOUN ADJ DET VERB AUX VERB ADP PROPN NOUN NUM ADJ ADP PUNCT NOUN NUM ADV PRON PRON VERB NOUN ADJ PART PUNCT
219	Amɔ̌ nǔ è kàn ajɔ wíwá lɛ́ɛ ká ko bɛ́ɛ toolo ǎ .	CCONJ NOUN PRON VERB NOUN NOUN DET ADV ADV VERB ADV PART PUNCT
220	Lě è ná bló gbɔn bɔ nǔ lɛ́ɛ bǐ ná bɛ́ ɖò tò we lɛ́ɛ tɛntin ɔ́ " ye lintamɛ déwú .	ADJ PRON VERB VERB ADP CCONJ NOUN DET ADJ VERB VERB ADP NOUN NUM DET NUM DET PUNCT PRON VERB VERB PUNCT
221	Awɔnlin ɖò hwɛ dó Benɛ wɛ ɖó eyɛ nɔ kùn agban gblégblé byɔ́ Awɔnlin .	NOUN DET VERB ADP PROPN VERB ADV PRON VERB VERB NOUN NOUN VERB PROPN PUNCT
222	" È ɖó ná nyɔ́ ɖò tò è lɛlɛ dó mɛ sí lɛ́ɛ ɔ́ " nǔ tají wɛ nyí ɖò gbɛ zán mìtɔn mɛ̀ .	PUNCT PRON VERB VERB VERB ADP NOUN PRON DET VERB NOUN ADP DET DET PUNCT NOUN ADJ VERB AUX ADP NOUN VERB ADJ ADP PUNCT
223	Gbɛ ninɔ hagbɛ mɛtɔn tɔn ɔ́ " gbɛ ninɔ mɛ ɖesunɔ tɔn wɛ " bɛ́ jɛxa ɖɔ mì ní wà azɔ̌ bónú nǔgbó nɛ́ ní ɖòtè tɛgbɛ " " Muhammadu Buhari wɛ ɖɔ xó nɛ́ ɖò mɔkàn gbà jí " Twitter " tògán ɔ́ gbásá tɔn .	NOUN ADV NOUN ADJ ADJ DET PUNCT NOUN ADV PRON ADV ADJ VERB PUNCT CCONJ VERB ADP PRON ADP VERB NOUN SCONJ NOUN ADJ ADP VERB NOUN PUNCT PUNCT PROPN PROPN VERB VERB NOUN ADJ VERB NOUN ADJ ADP PUNCT PROPN PUNCT NOUN DET NOUN ADJ PUNCT
224	Azɔxwé gbásá ée nɔ ɖɔ́nǔ dó tokwɛ cyancyan nù ɔ́ ( DGI ) " lɛ́ kpó ɖò kàn gbɛ dó ajɔ jíjlá tɔn nù nú tòví lɛ́ɛ .	NOUN NOUN PRON VERB VERB ADP NOUN NOUN ADP DET PUNCT PROPN PUNCT PUNCT DET CCONJ ADP NOUN NOUN ADP NOUN NOUN ADJ ADP ADP NOUN DET PUNCT
225	Ɖò azǎn 13ɔ́ aluunsùn xwè 2020ɔ́ tɔn gbè ɔ́ " gǎn ée kpacɛ dó azɔxwé nɛ́ nù ɔ́ " Nicolas Yènoussi hùn nǔ sín takwɛ súsú mɔto lɛ́ɛ gbɔn akwɛ mɔkàn MTN tɔn ɔ́ jí nù .	ADP NOUN NUM PROPN NOUN NUM ADJ NOUN DET PUNCT NOUN PRON VERB ADP NOUN ADJ ADP DET PUNCT PROPN PROPN VERB NOUN ADP NOUN ADP NOUN DET ADP NOUN NOUN PROPN ADJ DET ADP ADP PUNCT
226	Hǔn xélo xélo ée nyí takwɛ nɛ́ súsú tɔn ɔ́ fó lo .	NOUN NOUN NOUN PRON AUX NOUN ADJ VERB ADJ DET VERB ADP PUNCT
227	Linlin ɔ́ wɛ nyí ɖɔ takwɛ nɛ́ súsú ní bɔkun nú mɔto ée nɔ sú " TVM " lɛ́ɛ .	NOUN DET VERB AUX VERB NOUN ADJ NOUN ADP VERB ADP NOUN PRON VERB VERB PUNCT PROPN PUNCT DET PUNCT
228	Énɛ́ wú ɔ́ " tòví lɛ́ɛ ɖó ninɔ mɛ̀ atɔn bó ná dó sú takwɛ nɛ́ .	PRON ADP DET PUNCT NOUN DET VERB ADV ADP NUM ADP VERB VERB VERB NOUN ADJ PUNCT
229	Walɔ nukɔntɔn ɔ́ wɛ nyí è ní ɖè mɔkàn wlɛnwin " Mobile Tax " ɖò " Playstore " jí .	NOUN NUM DET VERB AUX PRON ADP VERB NOUN NOUN PUNCT ADV PROPN PUNCT ADP PUNCT PROPN PUNCT ADP PUNCT
230	Walɔ wegɔ́ ɔ́ wɛ nyí akwɛ sú gbɔn mɔkàn alokan gɔnu " MTN " kpódó " Moov " kpán jí . Akpáxwé énɛ́ ɔ́ " è ná zín kɛnkwin élɔ́ : * 400 # nú MTN bó ná zín * 155 # nú Moov lóbó ká xwédó alixwlɛmɛ ée kpò lɛ́ɛ é .	NOUN ADJ DET VERB AUX NOUN VERB ADP NOUN NOUN NOUN PUNCT PROPN PUNCT CCONJ PUNCT PROPN PUNCT CCONJ ADP PUNCT NOUN ADJ DET PUNCT PRON VERB VERB NOUN ADJ PUNCT PUNCT NUM PUNCT ADP PROPN ADP VERB VERB PUNCT NUM PUNCT ADP PROPN CCONJ ADV VERB NOUN PRON VERB DET PART PUNCT
231	Walɔ atɔngɔ́ ɔ́ wɛ nyí akwɛ sú ɖò akwɛsutɛn tokwɛ cyancyan tɔn lɛ́ɛ .	NOUN NUM DET VERB AUX NOUN VERB ADP NOUN NOUN NOUN ADJ DET PUNCT
232	Fínɛ́ ɖesu ɔ́ " nǔ lɛ́ɛ bǐ wɛ è sɔ dó mɔkàn jí bónú akwɛ súsú ɔ́ sín yɛ má hán ó .	ADV ADV DET PUNCT NOUN DET ADJ VERB PRON VERB ADP NOUN ADP SCONJ NOUN ADV DET ADV ADV VERB VERB ADP PUNCT
233	" Wě tají è è ná ɖè xá Aflika ɔ́ wɛ nyí ɖɔ ní ɖò gbè sísɔ mɛ̀ ɖó hǎ ɖò kàn ná nylá wɛ " bó ká ɖò gbè sísɔ éhɔ́nmɛ " " xógbè gǎn ée kpacɛ dó tutomɛ è nɔ ɖɔ̀nǔ dó lanmɛ ná nɔ ganjí wú ɖò gbɛ ɔ́ mɛ̀ tɔn lɛ́ɛ nyí gàn bó xò dó tó lɛ́ɛ mɛ̀ " ɖó nǔ è síxú wá jɛ dó Aflika jí é wú .	PUNCT NOUN ADJ PRON PRON VERB VERB ADV PROPN DET VERB AUX ADV ADP VERB NOUN ADJ ADP ADV VERB ADP NOUN VERB VERB SCONJ PUNCT ADP ADV VERB NOUN ADP PRON PUNCT PUNCT NOUN NOUN PRON VERB ADP NOUN PRON VERB VERB ADP NOUN VERB VERB ADV ADP ADP NOUN DET ADP ADJ DET AUX NOUN ADP VERB ADP NOUN DET ADP PUNCT VERB NOUN PRON VERB VERB VERB ADP PROPN ADP PART ADP PUNCT
234	Mɛwi kpáxwé ɔ́ ɖó gbɛtɔ́ 1000 bɔ ye bɛ́ azɔnkwín ɔ́ gbɔn tò gban mɛ̀ .	NOUN NOUN DET VERB NOUN NUM CCONJ PRON VERB NOUN DET ADP NOUN NOUN ADP PUNCT
235	Nɛ̌ Benɛ ée ko ɖó mɛ we è nɛ́ azɔnkwín ɔ́ ná síxú liza xá Kovidi - 19 ɔ́ gbɔn ?	NOUN PROPN PRON ADV VERB PRON NUM PRON ADJ NOUN DET VERB VERB VERB ADV NOUN PUNCT NUM DET ADV PUNCT
236	É ɖó ná ɖi xɛsi ɖɔ hǎ ɖò kàn ná nylá wɛ ?	PRON VERB VERB VERB NOUN DET VERB ADP NOUN VERB AUX SCONJ PUNCT
237	Dotóo gán Lamidhi SALAMI " gǎn ée kpacɛ dó lanmɛ ná nɔ ganjí tòví bǐ kpáa tɔn wú ɔ́ " è ylɔ́ wá nǔwíwá " 90MN pour convaincre " jí bɛ́ gbà jɛ̌ nǔ tɛnmɛ tɛnmɛ mɛ̀ .	ADV NOUN PROPN PROPN PUNCT NOUN PRON VERB ADP NOUN VERB VERB ADV NOUN ADJ ADJ ADJ ADP DET PUNCT PRON VERB VERB NOUN PUNCT NUM NOUN PROPN PUNCT ADP VERB VERB VERB NOUN ADJ ADJ ADP PUNCT
238	È tɛɖɛ̌ walɔ ɖagbe ɖó bó nyì alɔ nú azɔnkwín ɔ́ ée acɛkpìkpà ɔ́ sɔ́ ɖòtè lɛ́ɛ sín nyìnyì jí .	PRON VERB NOUN ADJ VERB ADP AUX NOUN ADP NOUN DET PRON NOUN DET VERB VERB DET ADV ADV ADP PUNCT
239	Tògán Patrice TALƆN yí afɔ sɔ ɖo tè tɔ tò ɔ́ tɔn lɛ́ɛ kpódó tò gudo tɔn ée ɖò Benɛ é kpán lɛ́ɛ tɔn sín jǒnɔ ɖò azǎn 21ɔ́ aluunsùn xwè 2021ɔ́ tɔn gbè bɔ ye wá dó xwè gbè níí .	NOUN PROPN PROPN VERB NOUN VERB ADP VERB ADJ NOUN DET ADJ DET CCONJ NOUN ADV ADJ PRON VERB PROPN PART CCONJ DET ADJ ADV NOUN ADP NOUN NUM PROPN NOUN NUM ADJ NOUN CCONJ PRON VERB VERB NOUN NOUN ADP PUNCT
240	Mí ɖótó hwenu syɛnsyɛn è mɛ̀ tògán Patrice TALƆN ɖò gbè yí nú xwè gbè dó nú mɛ azɔxwé lɛ́ɛ " gbeyiɖɔ tò gudo nù lɛ́ɛ tɔn kpódó sɔ́ja lɛ́ɛ tɔn kpán wɛ é .	PRON VERB NOUN NOUN PRON ADP NOUN PROPN PROPN ADP NOUN VERB ADP NOUN NOUN VERB ADP NOUN NOUN DET PUNCT NOUN NOUN ADV ADP DET ADJ CCONJ NOUN DET ADJ CCONJ SCONJ PART PUNCT
241	Adonis Bohoun Adonis Bohoun Xó tají lɛ́ɛ " tòxó ɖiɖɔ " xó ɖěbǔ ɖè ǎ " afɔ sɔ ɖo tè tɔ lɛ́ɛ " Patrice TALƆN " xwè gbè dídó xwè 2021ɔ́ tɔn .	PROPN PROPN PROPN PROPN NOUN ADJ DET PUNCT NOUN ADJ PUNCT VERB ADV ADV PART PUNCT NUM VERB VERB VERB ADJ DET PUNCT PROPN PROPN PUNCT NOUN NOUN VERB NOUN NUM ADJ PUNCT
242	Ali kplé hɔn kàn tɛn Vɛdokɔ́ tɔn ée ɖò Kutɔnu ɔ́ ná fuɖa hwenu è è gbá anǎ ɖaxó è jí mɔto lɛ́ɛ ná gbɔn lé .	NOUN VERB VERB NOUN ADJ PROPN ADJ PRON VERB PROPN DET VERB ADV NOUN PRON PRON VERB NOUN ADV PRON ADP NOUN DET VERB ADP ADP PUNCT
243	Alɔ dó wěmá mɛ bó ná wà azɔ̌ nɛ́ ɔ́ tîin ɖò Benɛ kpódó Japon kpán tɛntin " eye mɛ è dó akwɛ tutomɛ nɛ́ mɛ̀ é .	NOUN VERB NOUN PRON ADP VERB VERB NOUN ADJ DET VERB ADP PROPN CCONJ PROPN CCONJ ADJ PUNCT NOUN PRON PRON VERB NOUN NOUN ADJ ADP PART PUNCT
244	Liva 18 wɛ Japon sɔ ɖòtè nú Benɛ ɖò ali Vɛdokɔ́ tɔn gbígbá nɛ́ lí nù .	NOUN NUM VERB PROPN VERB VERB ADP PROPN ADP NOUN PROPN ADJ NOUN ADJ ADP ADP PUNCT
245	Gǎn - hɔn - yì - tɔ́ ée nɔ kpénúkún dó xó è kàn tò è ɖò tò gudo lɛ́ɛ wú ɔ́ kpódó afɔ sɔ ɖo tè tɔ Japon ée ɖò Benɛ é kpán wɛ dalɔ wěmá nǔníná tɔn nɛ́ ɔ́ mɛ̀ .	NOUN PUNCT VERB PUNCT VERB PUNCT ADJ PRON AUX VERB ADP VERB PRON VERB NOUN PRON VERB NOUN ADV DET ADP DET CCONJ NOUN VERB ADP VERB ADJ PROPN PRON VERB PROPN PART CCONJ VERB VERB NOUN NOUN ADJ ADJ DET ADP PUNCT
246	Ali nɛ́ ná zɔn bɔ kutɔnu dán gbɔn ná bɔkun .	NOUN ADJ VERB VERB ADJ NOUN ADV ADP VERB VERB PUNCT
247	É ná bó nyí cɛ́jú wǒ ɔ́ " ali nɛ́ zán tɔ́ ná mɔ ɖò gàn xixo è ɖó ná zán é ɔ́ mɛ̀ " afɔ sɔ ɖo tè tɔ Japon tɔn è ɖò ali xó nù ɔ́ wɛ ɖɔ mɔ̌ .	PRON VERB CCONJ AUX ADV NOUN DET PUNCT NOUN ADJ VERB ADJ VERB VERB ADP NOUN NOUN PRON VERB VERB VERB PART DET ADP PUNCT NOUN VERB ADP VERB ADJ PROPN ADJ PRON VERB NOUN ADJ ADP DET VERB ADV NOUN PUNCT
248	Vɛ̌ dó nú nǔ è ɖò azɔxwé lɛ́ɛ mɛ̀ sín xwè 2016ɔ́ mɛ̀ ɔ́ wɛ zɔ́n bɔ nǔ mɔ̌wun tîin .	ADJ VERB ADP NOUN PRON VERB NOUN DET ADP ADP NOUN NUM ADP DET VERB VERB CCONJ NOUN ADV VERB PUNCT
249	Ɖò sɛ́n è sà dó mɛsi lɛ́ɛ lí nù ɖó yedɛlɛ́ɛ ná kɛ́n nyanya wú ɔ́ " ye lɛ́ wá ɖè wlɛnwin ɖevo tɔn .	ADP NOUN PRON VERB ADP NOUN DET VERB ADP VERB PRON VERB NOUN VERB ADP DET PUNCT PRON DET VERB VERB NOUN ADJ ADJ PUNCT
250	È ná ɖó wuntun azɔmɛví ée wà azɔ̌ ganjí lɛ́ɛ é " bɔ è ná zɔ̀n bɔ kɛ́n ayǐ jijɛ tɔn ɔ́ ná wá dò .	PRON VERB VERB NOUN NOUN PRON VERB NOUN ADV DET PART PUNCT CCONJ PRON VERB VERB CCONJ NOUN NOUN VERB ADJ DET VERB VERB ADP PUNCT
251	Gbetakɛ́n nɛ́ ée zɔn ɖɔ azɔmɛ yìyì nyí acɛ nú mɛ bí ɔ́ " byɔ́ linlin acɛkpìkpà ɔ́ tɔn ée bà nú huzu huzu ní tîin ɖò azɔmɛ xwé lɛ́ɛ é mɛ̀ .	NOUN ADJ PRON VERB ADP NOUN VERB AUX NOUN ADP NOUN ADP DET PUNCT VERB NOUN NOUN DET ADJ PRON VERB ADP VERB ADV ADP VERB ADP NOUN NOUN DET PART ADP PUNCT
252	Gbetakɛn nɛ́ ɔ́ dɔn nǔ hlún ɖɔ wá " bɔ Salimane Karimou ná ganjɛwu ɖɔ acɛkpìkpà ɖó acɛ bó ná wànǔ bɔ mɛ bǐ ɖó ná yì azɔmɛ dandan .	NOUN ADJ DET VERB NOUN ADJ ADP VERB PUNCT CCONJ PROPN PROPN VERB VERB ADP NOUN ADJ NOUN ADP VERB VERB CCONJ PRON ADJ ADV VERB VERB NOUN ADV PUNCT
253	" Tutomɛ è è sɔ nyìtè din lɛ́ɛ sɔ́ síxú dalɔ mɛ nú è ɖi fɔnlin ɖò azɔmɛ xwé lɛ́ɛ ǎ .	PUNCT NOUN PRON PRON VERB VERB ADV DET VERB VERB VERB ADP ADP PRON VERB NOUN ADP NOUN NOUN DET PART PUNCT
254	Azɔmɛ xwé ɖó ná liza xá fɔnlin dandan lóbó ká ná bà azɔ̌ tewungbeju wíwá .	NOUN NOUN DET VERB VERB ADV NOUN ADV CCONJ ADV VERB VERB NOUN VERB NOUN PUNCT
255	Amɔ̌ é ká ná wànǔ bɔ mɛ bǐ ná ɖó ta nyínyɔ́ ɖokpó ɔ́ ɖémɛ " " mɔ̌ wɛ é ɖɔ .	CCONJ PRON ADV VERB VERB CCONJ NOUN ADJ VERB VERB ADJ AUX NUM DET VERB PUNCT PUNCT NOUN VERB PRON VERB PUNCT
256	È síxú lɛ́n ɖɔ nǔ bǐ ná xá Pierre Nkurunziza " amɔ̌ kú vawun è é wɛ́n ɔ́ tɔn jɛn mɛ ɖěbǔ má síxú lɛ́n hwenu é ɖò aklunɔzangbla yɔywɛ ɖé kpò níí wɛ bɛ́ ná fó tògán nyìnyì tɔn atɔngɔ́ ɔ́ ɖò Burundi é ɔ́ ǎ .	PRON VERB DET VERB NOUN ADJ VERB ADV PROPN PROPN PUNCT CCONJ ADP NOUN PRON PRON VERB DET ADJ ADP PRON ADV VERB VERB DET NOUN PRON VERB NOUN NOUN DET VERB ADP VERB CCONJ VERB VERB NOUN NOUN ADJ NUM DET ADP PROPN PART DET PART PUNCT
257	É cí ɖi mɛ ée má ɖò gbè ɖokpó ɔ́ dó xɛ́ɛ wɛ̀ ǎ sín gán ɔ́ ɖò nǔ sɔ wɛ bà tò lě tògán ɖevo ná xá azinkpo ɔ́ jí é ɖɔhun .	PRON VERB ADV PRON PRON VERB VERB NOUN NUM DET VERB ADV SCONJ PART ADV NOUN DET VERB NOUN AUX VERB VERB VERB ADV NOUN ADJ VERB VERB NOUN DET ADP PRON ADV PUNCT
258	Éyɛ́ ɖesu tlɛ ko sɔ nǔ tɔn bǐ ɖayǐ lɔ́ɔ .	PRON ADV VERB ADV VERB NOUN ADJ ADJ DET ADV PUNCT
259	" Ahwan nukɔn sya wɛ nyí nú tòví ɖagbe fɔ ɖiɖe " lóbó jó tògán gbásá ɔ́ dó " é ká cí ɖɔ " ahwan nukɔn sya tòví ɖagbe fɔ ɖiɖe " tɔn ɔ́ " xù wɛ nyí bɛ́ ɖù ɖɔhun .	PUNCT NOUN ADJ VERB VERB AUX ADP NOUN ADV VERB NUM PUNCT CCONJ VERB NOUN NOUN DET ADP PUNCT PRON ADV VERB ADP PUNCT NOUN ADJ VERB NOUN ADV VERB ADV PUNCT ADJ DET PUNCT NOUN VERB AUX CCONJ VERB NOUN PUNCT
260	Sɛ́n ée ɖɔ̀nǔ dó tògán ɔ́ zínkpó ɔ́ jí nù " bɔ Pierre Nkurunziza kpà xwíɖí xwíɖí tɔn nú éɖee ɔ́ " byɔ́ ɖɔ " è ní tó dó é tɔ̀ kpɔ́n hwɛ̌ ɖò mɛɖee sí jijɛ tò ɔ́ tɔn lí nù " ɖò tòví ɖagbe fɔ ɖiɖe lí nù Kpódó bǔnínɔ́ tò ɔ́ tɔn kpán lí nù . "	NOUN PRON VERB ADP NOUN DET NOUN DET ADP ADP PUNCT CCONJ PROPN PROPN VERB VERB NOUN ADJ ADP PRON DET PUNCT VERB VERB PUNCT PRON AUX VERB ADP PRON ADJ VERB VERB ADP NOUN VERB VERB NOUN DET ADJ ADP ADP PUNCT ADP NOUN ADV VERB ADV ADP ADP CCONJ NOUN NOUN DET ADJ CCONJ ADP ADP PUNCT PUNCT
261	Ényí è kpɔ́n lè ée ɖò gǎn ɔ́ nyínyí mɛ̀ ɔ́ " azɔ̌ ɔ́ nyí gbɛ ɖù zɔ́ ɖěbǔ ǎ ( xɔ klewun ɖé " sùnzán fó kwɛ ná nyí dollars US 500 0 mɔ̌ ) .	PRON PRON VERB PRON PRON VERB NOUN DET AUX ADP DET PUNCT NOUN DET AUX VERB ADV VERB ADV PART PUNCT NOUN NOUN DET PUNCT NOUN VERB ADV VERB AUX NOUN PROPN NUM NUM ADV PUNCT PUNCT
262	Amɔ̌ Pierre Nkurunziza sɔ lɛ́ wá nɔ tɛn nɛ́ mɛ̀ ǎ .	CCONJ PROPN PROPN VERB DET VERB VERB NOUN ADJ ADP DET PUNCT
263	Afinú è hɛn gǎn zínkpó ɔ́ kú .	NOUN PRON VERB NOUN NOUN DET ADP PUNCT
264	É síxú nyí mɔ̌ fɛɛ .	PRON VERB AUX NOUN ADV PUNCT
265	Ɖó è sɔ ɛ́ dó ɖó " ahwan nukɔn sya tɛgbɛ gbè . "	ADV PRON VERB DET VERB ADP PUNCT NOUN NUM ADV ADV NOUN PUNCT PUNCT
266	Nkurunziza nɔ bà nú è ná nɔ xíyɔ́ ɛ́ bɛ́ nɔ ɖò davu davu dán ɖò nǔwíwá tɔn lɛ́ɛ mɛ̀ wɛ " é tuun tòxó ɖiɖɔ dó vo nú sinsɛn kpódó bɔlu afɔ sɔ xò kpán ǎ .	NOUN VERB VERB ADP PRON VERB VERB NOUN DET CCONJ VERB VERB ADV ADV ADV ADP NOUN ADJ DET ADP SCONJ PUNCT PRON VERB NOUN ADV ADP ADV ADP NOUN CCONJ NOUN NUM VERB NOUN CCONJ PART PUNCT
267	" È sɔ tutomɛ ɖé ɖayǐ bónú mɛ è sín vǐ sà ya ná wɛ è ɖè kpódó mɛ è mɔ bɔ è ɖò ya sá nú vǐ wɛ ɔ́ kpán lɛ́ɛ ná síxú ɖè gbà má sí nǔɖé " bɔ è ná yígbè nú yě ɖò fɛɛ mɛ̀ .	PUNCT PRON VERB NOUN DET ADV SCONJ PRON PRON ADV VERB NOUN VERB VERB VERB PRON VERB CCONJ PRON PRON VERB CCONJ PRON VERB ADV VERB ADP VERB VERB DET CCONJ DET VERB VERB ADP NOUN PART VERB ADV PUNCT CCONJ PRON VERB VERB ADP PRON ADP NOUN ADP PUNCT
268	Tutomɛ ɔ́ nɔ ná xó vǐ lɛ́ɛ bó ká nɔ dalɔ mɛ bɔ è nɔ ɖènyǐ mɛ ée ɖò ya sá nú vǐ lɛ́ɛ wɛ é lóbó nɔ ɖè yě gbà .	NOUN DET VERB VERB VERB NOUN DET ADP ADV VERB VERB PRON CCONJ PRON VERB VERB PRON PRON VERB VERB ADP ADP NOUN DET SCONJ ADP CCONJ VERB VERB PRON PART PUNCT
269	Tutomɛ ɔ́ zɔ́n bɔ è sɔ́ nǔklɔ́mɛ ɖayǐ bónú mɛ ée nɔ dó ya nú vǐ lɛ́ɛ é ná síxú huzu jujɔ lóbónú wlidémɛ ní bà jǒnɔ mɛ ɖokpó ɖokpó ɖò vǐ lɛ́ɛ tafu lí nù " " Solange Odjo Ahlɔnsú " gǎn ée nɔ ɖɔ̀nǔ dó hɛ̌nnu "	NOUN DET VERB CCONJ PRON VERB NOUN ADJ SCONJ NOUN PRON VERB VERB VERB ADP NOUN DET PRON VERB VERB NOUN ADV CCONJ VERB ADP VERB NOUN PRON NOUN NUM ADP NOUN DET ADV ADP ADP PUNCT PUNCT PROPN PROPN PROPN PUNCT NOUN PRON VERB VERB ADP NOUN PUNCT
270	yakpɔvu kpódó mɛ ée ɖò wìnnyá wìnnyá lɛ́ɛ kpán nù ɖò gǎn - hɔn - yì - tɔ́ ée kpacɛ dó nunɔmɛ gbɛtɔ́ lɛ́ɛ nù é gbásá ɔ́ wɛ tín nǔ nɛ́ ɔ́ mɛ̀ .	NOUN CCONJ NOUN PRON VERB NOUN NOUN DET CCONJ ADP ADP NOUN PUNCT NOUN PUNCT VERB PUNCT ADJ PRON VERB ADP NOUN NOUN DET ADP PRON NOUN DET VERB ADP NOUN ADJ DET ADP PUNCT
271	Wlɛnwin è ná ɖù mɛ ylɔ́ dó vǐ lɛ́ɛ tafu kɔn ɔ́ ɖè tɛnmɛ tɛnmɛ .	NOUN PRON VERB VERB PRON VERB ADP NOUN DET VERB CCONJ DET VERB NOUN ADJ PUNCT
272	Wlɛnwin nɛ́ lɛ́ɛ ɖě wɛ nyí vǐ lɛ́ɛ yí bó hɛn " tó ɖó yě " wěɖexamɛ abǐ ye kplá dó vǐ hɛn tɛn ɖé .	NOUN ADJ DET DET VERB AUX VERB DET VERB ADP NOUN PUNCT NOUN VERB PRON PUNCT NOUN NOUN PRON VERB ADP VERB NOUN ADJ DET PUNCT
273	Alokan ɔ́ vǐ lɛ́ɛ wɛ è hùn ná có ɔ́ " è ɖò mɛ bǐ dà wɛ ɖɔ è ní zán bó ɖè ya sá nú vǐ lɛ́ɛ ɔ́ gbà " Eléonore Soglohun " vǐ xó wá tɔ́ céɖé céɖé Benɛ tɔn ée ɖò Unicef ɔ́ wɛ tɛɖɛ̌ xó nɛ́ jí .	NOUN DET VERB DET VERB PRON VERB VERB VERB DET PUNCT PRON VERB NOUN ADJ VERB SCONJ SCONJ PRON ADP VERB ADP VERB VERB VERB ADP NOUN DET DET ADV PUNCT PROPN PROPN PUNCT VERB NOUN VERB ADJ ADJ ADJ PROPN ADJ PRON VERB PROPN DET VERB VERB NOUN ADJ ADP PUNCT
274	Nǔzɔnmɛ sɛ́nkwín 9ɔ́ kpódó 12ɔ́ kpán ée ɖò sɛ́n è ɖɔ̀nǔ dó kplékplé gbɛta gbɛ ɔ́ tɔn ée nɔ jɛhun dó vǐ lɛ́ɛ jí é xwédó wɛ Benɛ ɖè bó sɔ alokan ylɔ́ kàn vɔ̌nu ɔ́ ɖayǐ nɛ́ .	NOUN NOUN NUM CCONJ NUM CCONJ PRON AUX NOUN PRON VERB ADP NOUN NOUN NOUN DET ADJ PRON VERB VERB ADP NOUN DET ADP PRON VERB SCONJ PROPN ADJ ADP VERB NOUN VERB NOUN ADV DET ADV ADJ PUNCT
275	Alpha Condé ná sɔ 3ɔ́ ɔ́ " nǔ hlun ɖɔ sukpɔ ɖekɔn có ɔ́ " è ko lá ɖɔ é wɛ tó ɖù gǎn hwɛ̌ .	PROPN PROPN VERB VERB NUM DET PUNCT NOUN ADJ ADV ADV NOUN ADP DET PUNCT PRON ADV VERB VERB PRON VERB PART VERB NOUN ADV PUNCT
276	Din ɔ́ étɛ́ wú gbɛta kplékplé gbɛ ɔ́ tɔn lɛ́ɛ ká síxú kpé " ɖò tají ɔ́ " CEDEAO ?	ADV DET VERB ADP NOUN NOUN NOUN DET ADJ DET ADV VERB VERB PUNCT ADP ADJ DET PUNCT PROPN PUNCT
277	Nǔ è ye síxú wà ɔ́ vɔdà bǐ ɖò xélo xélo kpáxwé élɔ́ .	NOUN PRON PRON VERB VERB DET VERB ADJ ADP NOUN NOUN NOUN ADJ PUNCT
278	Nǔgbó zɔ́n ɖɔ nǔɖónúkún ɖě kún sɔ kpò ɖò fínɛ́ zɛ è ná má acɛkpìkpà ɔ́ dó we ɖò tògán è è lɛ́ sɔ yɔyɔ ɔ́ kpódó mɛ ée ɖò agba hwlɛn xɛ́ɛ wɛ lɛ́ɛ kpán tɛntin ó " ɖò tají " gǎn - hɔn - yì - tɔ́ xóxó nukɔntɔn acɛkpìkpà ɔ́ tɔn " Cellou Dalein Diallo .	NOUN VERB VERB NOUN ADJ ADP VERB VERB ADP ADV ADV PRON VERB VERB NOUN DET VERB NUM ADP NOUN PRON PRON DET VERB ADJ DET CCONJ NOUN PRON VERB NOUN ADV ADV ADP DET CCONJ NOUN ADP PUNCT ADP ADJ PUNCT NOUN PUNCT VERB PUNCT VERB PUNCT ADJ ADJ NOUN NOUN DET ADJ PUNCT PROPN PROPN PROPN PUNCT
