textid	text	target
272	Osote aka na- achị steeti Anambra bụ Dọkịnta Nkem Okeke mere ka a mara nke a n’ aha steeti abụọ ahụ , ma kpọkuokwa ndị ahụ na- ebute ya bụ ajọ ọnọdụ ka ha sepu aka na nke ahụ ma mịnye mma ha n’ ọbọ .	NOUN NOUN AUX VERB NOUN PROPN VERB NOUN PROPN PROPN VERB ADP PRON VERB PRON DET ADP NOUN NOUN NUM DET PUNCT CCONJ VERB PRON DET AUX VERB PRON VERB ADJ NOUN ADP PRON VERB NOUN ADP PRON DET CCONJ VERB NOUN PRON ADP NOUN PUNCT
273	Ndị ọzọ nọ na nzukọ ahụ gụnyere eze ọdịnala obodo abụọ ahụ , ndị ọrụ uwe ojii sitere steeti abụọ ahụ , tinyere ndị ode akwụkwọ kọmitii na- ahụ maka oke ala na steeti abụọ ahụ .	PRON ADJ VERB ADP NOUN DET VERB NOUN NOUN NOUN NUM DET PUNCT DET NOUN NOUN ADJ VERB NOUN NUM DET PUNCT VERB DET NOUN NOUN NOUN AUX VERB ADP NOUN NOUN ADP NOUN NUM DET PUNCT
274	Bishop ụka Katolik nke Awka Dayasis bụ Most Rev .	NOUN NOUN PROPN ADP PROPN NOUN VERB ADV ADJ PUNCT
275	Dr . P . C Ezeokafor’ akatọla arụ a .	NOUN PUNCT PROPN PUNCT PROPN PROPN VERB NOUN DET PUNCT
276	Otu aka ahụkwa , onye sinetọ na- ahụ maka Anambra Central Senatorial Zone’ bụ Sir’ Victor Umeh gwara President’ Muhammadu Buhari ka ọ mara ihe ọ ga- eme makana okenye anaghị anọ n’ ụlọ , ewu amụọ nwa n’ ọgbiri .	NUM NOUN DET PUNCT NOUN NOUN AUX VERB ADP PROPN ADJ ADJ NOUN VERB NOUN PROPN PROPN VERB NOUN PROPN PROPN ADP VERB VERB VERB PRON AUX VERB ADP NOUN AUX VERB ADP NOUN PUNCT NOUN VERB NOUN ADP NOUN PUNCT
277	A na- agwa ya ka a nwụchịkọọ ndị na- akpa mkpamkpa a , ma taa ha ahụhụ ka ndị ọzọ wee mụrụ akọ makana a gbaghị ụzọ owere mgba , ọ naghị echị .	PRON AUX VERB PRON ADP PRON VERB PRON AUX VERB NOUN DET PUNCT CCONJ VERB PRON NOUN ADP PRON ADJ VERB VERB NOUN ADP PRON VERB NOUN NOUN NOUN PUNCT PRON AUX VERB PUNCT
278	Otu onye bi n’ ogbe ahụ onye nke aha ya bụ Justina tara ndị ikwunibe na ndị agbataobi nwanyị ahụ ụta .	NUM NOUN VERB ADP NOUN DET NOUN DET NOUN PRON VERB PROPN VERB DET NOUN CCONJ DET NOUN NOUN DET NOUN PUNCT
279	O kwuru na ọ bụrụ na ha nyeere ya aka ga- sete mmir i , na ọ kaghị ịnwụ .	PRON VERB CCONJ PRON VERB CCONJ PRON VERB PRON NOUN AUX VERB NOUN NOUN PUNCT CCONJ PRON VERB VERB PUNCT
280	Onye agbataobi ọzọ achọghị ka a kpọọ aha ya kagburu okwu onye nke mbụ ma kwuo na Ifeyinwa na- eseta mmiri n’ ụmị ahụ ọtụtụ afọ nile ọ bi n’ ụlọ ahụ .	NOUN NOUN ADJ VERB ADP PRON VERB NOUN PRON VERB NOUN NOUN DET ADJ CCONJ VERB CCONJ PROPN AUX VERB NOUN ADP NOUN DET DET NOUN DET PRON VERB ADP NOUN DET PUNCT
281	O kwukwara na ọ na- arụkwa ọrụ dị iche iche dịka ịga ahịa zụta mkpụrụ osisi ọ na- ere .	PRON VERB CCONJ PRON AUX VERB NOUN VERB ADJ ADJ ADP VERB NOUN VERB NOUN NOUN PRON AUX VERB PUNCT
282	A na- akọwa na e buputara ozu ya n’ ime ụmị ahụ site n’ aka onye igwu mmiri doro anya ; onye nke banyere n’ ụmị ahụ site n’ ụdọ nke e kenyere na mbe	PRON AUX VERB CCONJ PRON VERB NOUN PRON ADP NOUN NOUN DET ADP ADP NOUN NOUN VERB NOUN VERB NOUN PUNCT NOUN DET VERB ADP NOUN DET ADP ADP NOUN DET PRON VERB ADP NOUN
283	Ndị ọzọ sonyere na ya bụ mmemme gụnyere okwupụta okwu ụlọ ọgbakọ omebe iwu na steeti ahụ bụ ọkaiwu Rita Madụagwụ nke osote ya bụ Mazị Harford Oseke nọchitere anya ya ; onyeisi ọrụ na steeti ahụ , bụ Ọkaiwu Harry Udu , tinyere ọtụtụ ndị ọzọ selitere isi n’ ọrụ gọọmenti .	PRON ADJ VERB ADP PRON VERB NOUN VERB NOUN NOUN NOUN NOUN NOUN NOUN ADP NOUN DET VERB NOUN PROPN PROPN PRON NOUN PRON VERB PRON PROPN PROPN VERB NOUN PRON PUNCT NOUN NOUN ADP NOUN DET PUNCT VERB NOUN PROPN PROPN PUNCT VERB DET PRON ADJ VERB VERB ADP NOUN NOUN PUNCT
284	Ịkwụ n’ ahịrị , na ịji otu olu kwee ukwe dara ụda , bụ nke ndị ọrụ oyibo steeti ahụ mere , so n’ ihe pụtakarịchara ihe na mmemme ahụ .	VERB ADP NOUN PUNCT PUNCT VERB NUM NOUN VERB NOUN VERB NOUN PUNCT VERB DET PRON NOUN NOUN NOUN DET VERB PUNCT VERB ADP NOUN VERB NOUN ADP NOUN DET PUNCT
285	Ọbụnadị ndị nke ahụ metụtara ka a hụzịkwara ka ha ji nwayọ na- atụtụkọrọsị ngwaahịa ha ndị ọkụ gbafọrọ , ebe ọtụtụ ndị nọkwazị ebe ahụ wee na- emetere ha ebere , dịka ha na- akọrịkwa maka ya bụ ọkụ .	ADV PRON DET DET VERB ADP PRON VERB ADP PRON VERB ADV AUX VERB NOUN PRON PRON NOUN VERB PUNCT NOUN DET PRON VERB NOUN PRON VERB AUX VERB PRON NOUN PUNCT ADP PRON AUX VERB ADP PRON VERB NOUN PUNCT
286	N’ ime ihe nile , o duru kọmishona gaharịa na ngalaba dị iche iche nke mejupụtara ụlọ ọlụ a , ebe ndị ọlụ nọ kọwachaa onwe ha n’ otu n’ otu .	ADP NOUN NOUN DET PUNCT PRON VERB NOUN VERB ADP NOUN VERB ADJ ADJ DET VERB NOUN NOUN DET PUNCT NOUN DET NOUN VERB VERB NOUN PRON ADP NUM ADP NUM PUNCT
287	Na mbụ , Sir Nnabuife gwara ya na obi dị ndị ọlụ ya ụtọ n’ ihi ọbIbịa ọ bịara ihụ ha .	ADP ADJ PUNCT NOUN PROPN VERB PRON CCONJ NOUN VERB DET NOUN PRON NOUN ADP ADP NOUN PRON VERB VERB PRON PUNCT
288	O kelere ya nke ukwu maka na dịka ọ bịara , o jirina anya ya hụ ka ihe nile si aga .	PRON VERB PRON DET ADJ ADP ADP ADP PRON VERB PUNCT PRON VERB NOUN PRON VERB ADP NOUN DET VERB VERB PUNCT
289	N’ ikpeazụ , e nyere ndị ọlụ ohere ijụ ajụjụ ; nke a mere ka ndị ọlụ jụọ ya ajụjụ Ufọdụ nke ga- enyere ha aka .	ADP NOUN PUNCT PRON VERB DET NOUN NOUN VERB NOUN PUNCT PRON DET VERB ADP DET NOUN VERB PRON NOUN DET DET AUX VERB PRON NOUN PUNCT
290	O ji obi ańụrị nabata ma kọwara ha ihe ha jụrụ .	PRON VERB NOUN NOUN VERB CCONJ VERB PRON NOUN PRON VERB PUNCT
291	Ịchị ọchị na- achụpụ ọrịa dịka ọbara mgbali elu .	VERB NOUN AUX VERB NOUN ADP NOUN VERB NOUN PUNCT
292	Mgbe nke a na- eme obi ya ga na- anọ n’ udo mgbe nile .	ADV PRON DET AUX VERB NOUN PRON AUX AUX VERB ADP NOUN NOUN DET PUNCT
293	Ọkammụta Nwakoby kwuru okwu ndị a mgbe ọ na- agwa ụmụakwụkwọ karịrị iri ise na ise n’ ọnụ ọgụ okwu , bụ ndị nke si n’ otu nzuzo dị iche iche n’ ụlọakwụkwọ ahụ pụta .	NOUN PROPN VERB NOUN PRON DET ADV PRON AUX VERB NOUN VERB NUM NUM CCONJ NUM ADP NOUN NOUN NOUN PUNCT VERB PRON DET VERB ADP NOUN NOUN VERB ADJ ADJ ADP NOUN DET VERB PUNCT
294	Emume a bụ nke e ji ụka Interdinominational service’ nke ndị isi ụlọ akwụkwọ mahadum a site na ngalaba dị iche iche , ndị echichi , ndị nkuzi , tinyekwara ndị mahadum ahụ jiri biri bịara	NOUN DET VERB DET PRON VERB NOUN ADJ NOUN DET PRON NOUN NOUN NOUN NOUN DET ADP ADP NOUN VERB ADJ ADJ PUNCT DET NOUN PUNCT DET NOUN PUNCT VERB DET NOUN DET VERB VERB VERB
295	Ven Joshua Onuora , nke ngalaba Accountancy’ chetara ụmụ akwụkwọ ahụ na ọ bụ ka ha sị mezie akwa ha , ka ha ga- esi dina na ya .	ADJ PROPN PROPN PUNCT ADP NOUN NOUN VERB NOUN NOUN DET CCONJ PRON VERB ADP PRON VERB VERB NOUN PRON PUNCT ADP PRON AUX VERB VERB ADP PRON PUNCT
296	Onye akaebe ọzọ kọwara onwe ya dịka Chii kwuru na ihe ahụ aghaghị ịbụ aka ọlụ nwata akwụkwọ , n’ ihi na ọtụtụ n’ ime ha pụrụ iji ka ha wee gbanahị ihere maka ime mkpuke ha tụtara , wee mee ihe mmadụ atụghị anya .	NOUN NOUN ADJ VERB NOUN PRON ADP PROPN VERB CCONJ NOUN DET VERB VERB NOUN NOUN NOUN NOUN PUNCT ADP ADP ADP DET ADP NOUN PRON VERB VERB ADP PRON VERB VERB NOUN ADP NOUN NOUN PRON VERB PUNCT VERB VERB NOUN NOUN VERB NOUN PUNCT
297	O kwuru na karịa igbu nwata ahụ , na nne ya gara akpọje ya n’ ebe a na- elekọta ụmụaka enweghị nne na nna , n’ ihi na ọ nweghị onye maara echi .	PRON VERB CCONJ VERB VERB NOUN DET PUNCT CCONJ NOUN PRON VERB VERB PRON ADP NOUN PRON AUX VERB NOUN VERB NOUN CCONJ NOUN PUNCT ADP ADP ADP PRON VERB NOUN VERB VERB PUNCT
298	Ọkammụta Mọghalụ mere ka a mara nke a n’ okwu ya na mmemme otu ụbọchị a chịkọbara na mahadum Nnamdị Azikiwe dị n’ Awka , bụ nke a haziri site n’ aka Unizik Business School’ .	NOUN PROPN VERB ADP PRON VERB PRON DET ADP NOUN PRON ADP NOUN NUM NOUN PRON VERB ADP NOUN PROPN PROPN VERB ADP PROPN PUNCT VERB DET PRON VERB ADP ADP NOUN PROPN NOUN NOUN PUNCT
299	Ha kwupụtakwara ọtụtụ mba na ndị mmadụ ha na ekesara ihe iji nyere ha aka .	PRON VERB DET NOUN CCONJ DET NOUN PRON AUX VERB NOUN VERB VERB PRON NOUN PUNCT
300	N’ ezie , isonye na otu ọlụ Red Cross’ ga- eme ka mmadụ nwee ụzọ iji nyere ndị nọ na mkpa na obodo dị iche iche aka .	ADP NOUN PUNCT VERB ADP NOUN NOUN ADJ NOUN AUX VERB ADP NOUN VERB NOUN VERB VERB PRON VERB ADP NOUN ADP NOUN VERB ADJ ADJ NOUN PUNCT
301	Ndị otu Red Cross’ nọrọ n’ ụbọchị mmemme a kọwapụtara ndị mmadụ ebumnobi ha na kwa ihe ha chọrọ ime ka ndị mmadụ beleta agha na ọtụtụ nsogbụ nke na- esite n’ aka mmadụ adakwasi ibe ha .	DET NOUN ADJ NOUN VERB ADP NOUN NOUN DET VERB DET NOUN NOUN PRON CCONJ PART NOUN PRON VERB VERB ADP DET NOUN VERB NOUN CCONJ DET NOUN DET AUX VERB ADP NOUN NOUN VERB NOUN PRON PUNCT
302	Nnukwu echichi a bụ nke e chibere ya bụ agụ nwoke site n’ aka obodo iri mejupụtara okpuru ọchịchị Anaọcha nke steeti ahụ , ma bụrụkwa nke weere ọnọdụ n’ oge a na- eme mmemme ụbọchị Anaọcha , bụ nke e mere n’ isi ụlọ ọrụ okpuru ọchịchị ahụ dị na Neni .	ADJ NOUN DET VERB DET PRON VERB PRON VERB NOUN NOUN ADP ADP NOUN NOUN NUM VERB NOUN NOUN PROPN ADP NOUN DET PUNCT CCONJ VERB DET VERB NOUN ADP NOUN PRON AUX VERB NOUN NOUN PROPN PUNCT VERB DET PRON VERB ADP NOUN NOUN NOUN NOUN NOUN DET VERB ADP PROPN PUNCT
303	A nwụchikọkwazịrị mmadụ iri na abụọ ndị ọna ụtụ ọzọ iwu akwadoghị n’ otu ụbọchị ahụ oge ụlọ ikpe ahụ nwechara ọnọdụ ya ụbọchị ahụ , bụkwa ndị e kwuru na a ga- akpụpụkwa ụlọ ikpe oge adịghị anya , ebe a ga- eji usoro iwu wee nyụchaa ha anya .	PRON VERB NOUN NUM CCONJ NUM DET NOUN NOUN DET NOUN VERB ADP NUM NOUN DET ADV NOUN NOUN DET VERB NOUN PRON NOUN DET PUNCT AUX PRON PRON VERB ADV PRON AUX VERB NOUN NOUN NOUN VERB ADV PUNCT PRON PRON AUX VERB NOUN NOUN VERB VERB PRON NOUN PUNCT
304	Ihe ndị e nwèkọtara n’ aka ndị ahụ gụnyèrè akwụkwọ ikike ahụ ha na- ere , ego nke ha rètàrà ereta , mkpịsị odéè nakwa ụfọ	NOUN DET PRON VERB ADP NOUN PRON DET VERB NOUN ADJ DET PRON AUX VERB PUNCT NOUN PRON PRON VERB VERB PUNCT NOUN NOUN CCONJ NOUN
305	N’ IJI gbanahị ihe ọghọm maọbụ ihe ize ndụ ọbụla nwere ike ịdapụta ; gọọmenti steeti Anambra amalitela ịkụkpọsị ụlọ dị iche iche ọkụ ọgbụgba ahụ gbara n’ ahịa n’ Ọnịtsha n’ afọ gara aga mètụtàrà .	ADP VERB VERB PRON ADJ CCONJ PRON VERB NOUN DET VERB ADV VERB PUNCT NOUN NOUN PROPN VERB VERB NOUN AUX ADJ ADJ NOUN NOUN DET VERB ADP NOUN ADP PROPN ADP NOUN VERB VERB VERB PUNCT
306	Maazị Mmadụekwe gakwara n’ ihu kwuo na ngwangwa a kụtùchàra ụlọ ndị ahụ ma kpochasịa ebe ahụ , na gọọmenti steeti ahụ ga- amà amụmà imeghepụkwà ya maka ndị nkịtị ji ego achụ ego ịbịa wunyesie ụlọ n’ ebe ahụ .	NOUN PROPN VERB ADP ADP VERB ADV ADV PRON VERB NOUN PRON DET CCONJ VERB NOUN DET PUNCT ADV NOUN NOUN DET AUX VERB NOUN VERB PRON ADV PRON ADJ VERB NOUN VERB NOUN VERB VERB NOUN ADP PRON DET PUNCT
307	Ha kpọkuzịkwara ọchịchị nọ ugbua na steeti ahụ ka ha gbaa mbọ hụ na a na- erubère isi nye usoro iwu na- ahụ maka adịmọcha na steeti ahụ , iji gbochie ndị mmadụ ikpofù ahịhịa aghara aghara maọbụ n’ ebe ekwesighị ekwesi ,	PRON VERB NOUN VERB ADV ADP NOUN DET ADV PRON VERB NOUN VERB ADV PRON AUX VERB NOUN VERB NOUN NOUN AUX VERB ADV NOUN ADP NOUN DET PUNCT VERB VERB DET NOUN VERB NOUN ADV ADV CCONJ ADP PRON VERB VERB PUNCT
308	ma sikwa n’ ụzọ dị otu ahụ gbanahị mbize , iju mmiri maọbụ ọkụ ọgbụguba ọzọ ịdapụtà n’ ọdịnihu .	CCONJ VERB ADP NOUN AUX ADV DET VERB NOUN PUNCT VERB NOUN CCONJ NOUN NOUN DET VERB ADP NOUN PUNCT
309	N’ ịgbasò nke a , ndị obodo Eziowelle dị n’ okpuru ọchịchị ime obodo Idemili North’ nke steeti Anambra akpọọla gànịganị ma dochie ka idè mmiri n’ obi gọọmenti dị n’ Awka , bụ isi obodo steeti ahụ , n’ ihi nsogbu ọchịchị na- adapụta n’ obodo ahụ .	ADP VERB PRON PRON PUNCT DET NOUN PROPN AUX ADP ADP NOUN ADP NOUN PROPN PROPN ADP NOUN PROPN VERB PROPN SCONJ VERB ADV NOUN NOUN ADP NOUN NOUN AUX ADP PROPN PUNCT AUX ADJ NOUN NOUN DET PUNCT ADV ADV NOUN NOUN AUX VERB ADP NOUN DET PUNCT
310	N’ okwu ya bànyere nke ahụ , onye duru ndị ahụ wee bịa ya bụ ịkpọ ganịganị , ma bụrụkwa onye kwuru okwu n’ aha ha , bụ Maazị Anthony Chigbo kọwara na ebumnobi ha jiri bàgide na ya bụ iji wee wèta udo tọrọ àtọ na mmepe n’ Eziowelle , site n’ ụzọ iwu kwàdòrò .	ADP NOUN PRON ADV PRON DET PUNCT PRON VERB PRON DET VERB VERB PRON AUX PROPN PROPN PUNCT CCONJ AUX PRON VERB NOUN ADP NOUN PRON PUNCT AUX NOUN PROPN PROPN VERB ADV NOUN PRON VERB VERB ADP PRON AUX VERB VERB VERB NOUN VERB VERB ADP NOUN ADP PROPN PUNCT SCONJ ADP NOUN NOUN VERB PUNCT
311	O mere ka a mara na ihe adagharịala n’ obodo ahụ n’ ihi ajọ ọchịchị nchịgbu nke onyeisi ọchịchị obodo ahụ ugbua , bụ Maazị Titus Akpudo , ma kpọkuo gọọmenti steeti ahụ ka ọ napụ ya bụ nwoke akwụkwọ ikike ọchịchị ya .	PRON VERB ADV PRON VERB ADV NOUN VERB ADP NOUN DET ADV ADV ADJ NOUN VERB PRON NOUN NOUN NOUN DET ADV PUNCT AUX NOUN PROPN PROPN PUNCT CCONJ VERB NOUN NOUN DET ADV PRON VERB PRON AUX NOUN NOUN NOUN NOUN PRON PUNCT
312	Na nzaghachi ya , n’ aha gọọmenti steeti ahụ , onye ndụmọdụ pụrụ iche nye Gọvanọ n’ ihe gbasaara echichi na ọchịchị ime obodo , bụ Oriakụ Vera Okonkwọ kèlèrè ndị ahụ maka ime ngagharị iwe ahụ n’ ụzọ udo nakwa n’ usoro iwu kwàdòrò .	ADP NOUN PRON PUNCT ADP NOUN NOUN NOUN DET PUNCT DET NOUN VERB ADJ VERB NOUN ADP PRON VERB NOUN CCONJ NOUN ADP NOUN PUNCT AUX NOUN PROPN PROPN VERB PRON DET ADV VERB NOUN ADJ DET ADP NOUN ADJ CCONJ ADP NOUN NOUN VERB PUNCT
313	O kwùrù na ya ga- eburu mkpesa ha niile bugara Gọvanọ Obianọ iji lebàá ya anya , ma kwekwazie nkwà na a gà- eleru okwu ahụ anya ọsọọsọ , ma mee ihe bànyere nke ahụ , dịka o siri kwesi .	PRON VERB ADV PRON AUX VERB NOUN PRON DET VERB NOUN PROPN VERB VERB PRON NOUN PUNCT CCONJ VERB NOUN ADV PRON AUX VERB NOUN DET NOUN ADV PUNCT CCONJ VERB PRON VERB PRON DET PUNCT ADV PRON VERB VERB PUNCT
314	Ọ rịọkwazịrị ndị ahụ ka ha wetùó obi , ma gaa n’ ihu ịbụ ndị na- erubere iwu isi , n’ ihi na ọ bụ ire ọma ka ejula ji aga n’ ogwu .	PRON VERB PRON DET ADV PRON VERB NOUN PUNCT CCONJ VERB VERB ADP VERB PRON AUX VERB NOUN NOUN PUNCT ADV ADV ADV PRON AUX NOUN ADJ ADV NOUN VERB VERB ADP NOUN PUNCT
315	OTU nzukọ na- ahụ maka ọchịchọ na adịmma ụmụakwụkwọ nke mahadum Student Union Government’ Nnamdi Azikiwe University , Awka ajaala aka na- achị steeti Anambra , Gọvanọ Willie Obiano ike dịka onye ji ezi nchekwa na adịmọcha gburugburu wee kpọrọ ihe .	NOUN NOUN AUX VERB ADV NOUN CCONJ NOUN NOUN ADP NOUN PROPN PROPN PROPN PROPN PROPN PROPN PUNCT PROPN VERB NOUN AUX VERB NOUN PROPN PUNCT NOUN PROPN PROPN ADV ADV PRON VERB ADJ NOUN CCONJ NOUN NOUN VERB VERB PRON PUNCT
316	Ọ bụ otu onye welitere isi n’ ọchịchị ụmụakwụkwọ ahụ , aha ya bụ Attorney General JohnBosco Okonkwo kwuru okwu a na Satọdee gara aga mgbe a na- eme mkpocha na nzacha nke ha kpọrọ “ Go Clean Unizik ” .	PRON AUX NUM NOUN VERB INTJ ADP NOUN NOUN DET PUNCT NOUN PRON AUX NOUN NOUN PROPN PROPN VERB NOUN DET ADP PROPN VERB VERB ADV PRON AUX VERB NOUN CCONJ NOUN PRON PRON VERB PUNCT PROPN PROPN PROPN PUNCT PUNCT
317	Onyeisi otu SUG UNZIK’ n’ aha ichafu , bụ Maazị Samuel Chimuanya kwuru na obi dị ya ụtọ otu ndị mmadụ siri wee puta n’ igwe ihụ na mkpocha na nzacha ahụ gara nke ọma otu e siri kwado ya .	NOUN NOUN PROPN PROPN ADP NOUN NOUN PUNCT AUX NOUN PROPN PROPN VERB ADV NOUN AUX PRON ADJ ADV DET NOUN VERB VERB VERB ADP NOUN VERB ADV NOUN CCONJ NOUN DET VERB PRON ADJ ADV PRON VERB VERB PRON PUNCT
318	Na ndụmọdụ ya , onye otu ndị goomenti SUG , na- ahụ maka adịmọcha n’ ogige ụlọakwụkwọ ahụ , Comr .	ADP NOUN PRON PUNCT PRON NOUN DET NOUN PROPN PUNCT AUX VERB ADV NOUN ADP NOUN NOUN DET PUNCT NOUN PUNCT
319	Ifeanyi Obiesili , kwuru na ọ dị oke mkpa ị na- awufu ahịhịa ebe o kwesiri nakwa ịsụchasi oke ọhịa na iwepu ihe ndị ga- emeru mmadụ ahụ .	PROPN PROPN PUNCT VERB ADV PRON AUX ADJ NOUN PRON AUX VERB NOUN PRON PRON VERB CCONJ VERB ADJ NOUN CCONJ VERB PRON PRON AUX VERB NOUN DET PUNCT
320	OTU dinta aha ya bụ Kehinde Edward ezutela ọnwụ ya dịka ha gara ịgba nta n’ ime ọhịa .	NUM NOUN NOUN PRON AUX PROPN PROPN VERB NOUN PRON ADV PRON VERB VERB NOUN ADP ADP NOUN PUNCT
321	Ọ bụ ogbo ya Kehinde Adeleke gbara ya egbe n’ isi .	PRON AUX NOUN PRON PROPN PROPN VERB PRON NOUN ADP NOUN PUNCT
322	Ya bụ ihe mere n’ ime ọhịa n’ Ere Ijesa bụ obodo dị n’ okpuru ọchịchị Oriade na steeti Osun dịka ndị dinta nukọọrọ n’ igwe waba n’ ime ọhịa igba nta .	PRON AUX PRON VERB ADP ADP NOUN ADP PROPN PROPN AUX NOUN AUX ADP ADP NOUN PROPN ADP NOUN PROPN ADV DET NOUN VERB ADP NOUN VERB ADP ADP NOUN VERB NOUN PUNCT
323	Ya mere , ndị dinta ahụ ji obi mwute na iru ụjụ laghachi n’ ime obodo wee kọwaara ndị isi obodo ihe merenụ .	PRON VERB PUNCT DET NOUN DET VERB NOUN ADJ CCONJ VERB ADJ VERB ADP ADP NOUN VERB VERB DET NOUN NOUN PRON VERB PUNCT
324	Onye uweojii na- ahụ maka mmekọrịta ha na ndị mmadụ Police Public Relations Officer na steeti ahụ Folasade Odoro onye kwuru na ya bụ ihe mere n’ ezie kọwara na a dọnyere ozu dinta ahụ nwụrụ anwụ n’ ọba ozu ụlọọgwụ Wesley Guild Hospital , nke dị n’ Ilesa .	DET NOUN AUX VERB ADV NOUN PRON CCONJ DET NOUN PROPN PROPN PROPN PROPN ADP NOUN DET PROPN PROPN PRON VERB ADV PRON AUX PRON VERB ADP ADJ VERB ADV PRON VERB NOUN NOUN DET VERB VERB ADP NOUN NOUN NOUN PROPN PROPN NOUN PUNCT PRON AUX ADP PROPN PUNCT
325	NWATA akwụkwọ nwaanyị ahụ bụ Leah Sharibu nke ndị agha ọ lụọ ọ laa Boko Haram tọọrọ n’ ụlọakwụkwọ ka e kwuru na ọ mụọla nwa nwoke n’ ebe ahụ ha ji ya .	NOUN NOUN NOUN DET AUX PROPN PROPN PRON DET NOUN PRON VERB PRON VERB PROPN PROPN VERB ADP NOUN ADV PRON VERB ADV PRON VERB ADJ NOUN ADP PRON DET PRON VERB PRON PUNCT
326	Ka anyị cheta na ka ọnwa Febụari afọ 2018 dị n’ abalị iri na iteghete ka o ji ọkara gaa elekere ise nke mgbede ka a wakporo ụmụakwụkwọ na Government Girl’ s Science and Technical College GGSTC Daptchi , nke dị na Bulabulin n’ okpuru ọchịchị Yunusari , steeti Yobe .	ADV PRON VERB ADV ADV NOUN PROPN NOUN NUM AUX ADP NOUN NUM CCONJ NUM ADV PRON VERB NOUN VERB NOUN NUM ADP NOUN ADV PRON VERB NOUN ADP NOUN NOUN X NOUN CCONJ NOUN NOUN PROPN PROPN PUNCT PRON AUX VERB PROPN ADP ADP NOUN PROPN PUNCT NOUN PROPN PUNCT
327	Ha tọọrọ ụmụakwụkwọ dị otu nari na iri n’ ọnụọgụ ; ndị nọ n’ agbata afọ iri na otu wee ruo iri na iteghete .	PRON VERB NOUN AUX NUM NUM CCONJ NUM ADP NOUN PUNCT PRON VERB ADP ADP NOUN NUM CCONJ NUM VERB VERB NUM CCONJ NUM PUNCT
328	Ha mechara hapụ ụmụaka ndị ọzọ ma jidezie sọọsọ Leah bụ onye dị afọ iri na anọ mgbe ihe ahụ mere .	PRON VERB VERB NOUN PRON DET SCONJ VERB DET PROPN AUX PRON AUX NOUN NUM CCONJ NUM ADV PRON DET VERB PUNCT
329	N’ okwu ọ gwara ndị nta akụkọ n’ ekwenti , nna Leah bụ Maazị Nathan Sharibu kwuru na ya agaghị atụpụ ọnụ n’ akụkọ ahụ nke a na- akọ gbasara nwa ya nwaanyị .	ADP NOUN PRON VERB DET NOUN NOUN ADP NOUN PUNCT NOUN PROPN AUX NOUN PROPN PROPN VERB ADV PRON VERB VERB NOUN ADP NOUN DET PRON PRON AUX VERB VERB NOUN PRON NOUN PUNCT
330	O kwuru na ihe bụ mkpa ya bụ ka nwa ya nwaanyị lọta na ndụ , ka ya hụ ya anya .	PRON VERB ADV PRON AUX NOUN PRON AUX ADV NOUN PRON NOUN VERB ADP NOUN PUNCT ADV PRON VERB PRON NOUN PUNCT
331	Kemgbe ahụ ndị Boko Haram ji Leah , ndị otu The Christian Association of Nigeria CAN na ọtụtụ otu na- ahụ maka ọdịmma ụmụmmadụ human rights groups site na mba ụwa dị iche iche agbaala mbọ n’ ụzọ dị iche iche ka a tọhapụ ya ma ekwe akụtaghị onye ala ji .	ADV DET DET PROPN PROPN VERB PROPN PUNCT DET NOUN PROPN PROPN PROPN ADP PROPN PROPN CCONJ DET NOUN VERB VERB ADV NOUN NOUN NOUN NOUN NOUN ADP ADP NOUN PROPN AUX ADJ ADJ VERB NOUN ADP NOUN AUX ADJ ADJ ADV PRON VERB PRON SCONJ NOUN VERB PRON NOUN VERB PUNCT
332	ANYAMMIRI gbàrànnọọ ka iju n’ Awka bụ isi obodo steeti ahụ , dịka ọkụ ọg dabìdoro ma gbarikọọ ụlọ ahịa dị iche iche nakwa ngwaahịa gburu nde kwuru nde Naịra ụbọchị Mọnde .	NOUN VERB ADV NOUN ADP PROPN AUX NOUN NOUN NOUN DET PUNCT ADV NOUN X VERB SCONJ VERB NOUN NOUN AUX ADJ ADJ CCONJ NOUN VERB NUM ADV NUM NOUN NOUN PROPN PUNCT
333	Ya bụ ajọ ọkụ ọgbụgba , bụ nke kpọlitere ndị mmadụ n’ ụra , màlitere ka o jiri nkeji iri na ise gafèé elekere isii nke ọnụ ụtụtụ , ma bụrụkwa nke gbara na mpaghara okporo ụzọ Ọby Okoli Avenue , n’ akụkụ Club Road’ a maara dịka Abakaliki Street n’ oge mbụ .	PRON ADP ADJ NOUN NOUN PUNCT AUX PRON VERB DET NOUN ADP NOUN PUNCT VERB ADV PRON VERB NOUN NUM CCONJ NUM VERB NOUN NUM ADP ADJ NOUN PUNCT SCONJ AUX PRON VERB ADP ADP NOUN NOUN PROPN PROPN NOUN PUNCT ADP ADP NOUN NOUN PRON VERB ADV PROPN NOUN ADP NOUN ADJ PUNCT
